order_id,order_date,seller,title,specification,item_url,item_id,unit_price,quantity,item_total,paid,lieferkosten
"	3409209722309739241,""2023-06-24"",""魔集旗舰店"",""]  颜色分类：Φ7-M3*15(2000只)"","""","""","""",""53.20"",""1"",""53.20"","""","""""
"	3409209722309739241,""2023-06-24"",""魔集旗舰店"",""]  颜色分类：Φ7-M3*5(2000只)"","""","""","""",""22.10"",""1"",""22.10"","""","""""
"	3409209722309739241,""2023-06-24"",""魔集旗舰店"",""]  颜色分类：Φ7-M3*20(2000只)"","""","""","""",""70.00"",""1"",""70.00"","""","""""
"	3409209722315739241,""2023-06-24"",""绿茵高尔夫运动"",""]  颜色分类：天蓝色（速干T2809有暗纹）尺码：XXXL"","""","""","""",""98.00"",""1"",""98.00"",""357.74"",""0.00"""
"	3409209722315739241,""2023-06-24"",""绿茵高尔夫运动"",""]  颜色分类：8218粉色(网眼速干)尺码：XXXL"","""","""","""",""86.58"",""1"",""86.58"","""","""""
"	3409209722315739241,""2023-06-24"",""绿茵高尔夫运动"",""]  颜色分类：8218白色(网眼速干)尺码：XXXL"","""","""","""",""86.58"",""1"",""86.58"","""","""""
"	3409209722320739241,""2023-06-24"",""中信世贸折扣"",""]  颜色分类：红色2812尺码：XXXL"","""","""","""",""79.90"",""1"",""79.90"",""159.80"",""0.00"""
"	3409209722323739241,""2023-06-24"",""tb840250125的小店"",""]  颜色分类：白色 Gold Tone"","""","""","""",""59.20"",""1"",""59.20"",""67.20"",""8.00"""
"	3406037329718739241,""2023-06-21"",""雄锋电子维修配件"",""]  颜色分类：【100个】弯头加厚款"","""","""","""",""13.50"",""1"",""13.50"",""36.79"",""0.00"""
"	3406037329718739241,""2023-06-21"",""雄锋电子维修配件"",""]  颜色分类：【100个】直头普通款"","""","""","""",""9.79"",""1"",""9.79"","""","""""
"	3406037329718739241,""2023-06-21"",""雄锋电子维修配件"",""]  颜色分类：【100个】直头加厚款"","""","""","""",""13.50"",""1"",""13.50"","""","""""
"	3406037329722739241,""2023-06-21"",""宁小宁8855"",""]  颜色分类：升级版12件套"","""","""","""",""27.00"",""1"",""27.00"",""32.00"",""5.00"""
"	3406037329723739241,""2023-06-21"",""munchies shop"",""]  口味：Blue One蓝色盒装550g"","""","""","""",""69.90"",""1"",""69.90"",""74.90"",""5.00"""
"	3406037329724739241,""2023-06-21"",""运动潮人折扣店"",""]  颜色分类：三双装中筒黑色 （常规款）[夏款]尺码：L码【42-46码】"","""","""","""",""59.00"",""1"",""59.00"",""59.00"",""0.00"""
"	3406037329725739241,""2023-06-21"",""JLaiZ Flagship store"",""]  颜色分类：6mm"","""","""","""",""23.78"",""1"",""23.78"",""273.12"",""10.00"""
"	3406037329725739241,""2023-06-21"",""JLaiZ Flagship store"",""]  颜色分类：24mm"","""","""","""",""94.18"",""2"",""188.36"","""","""""
"	3406037329725739241,""2023-06-21"",""JLaiZ Flagship store"",""]  颜色分类：12mm"","""","""","""",""50.98"",""1"",""50.98"","""","""""
"	3406321478608739241,""2023-06-21"",""彬彬无敌"",""]"","""","""","""",""32.10"",""2"",""64.20"",""70.20"",""6.00"""
"	3406321478609739241,""2023-06-21"",""福建国江新能源电器有限公司"",""]  颜色分类：尿素款（220V电压）[【新升级防爆款】]"","""","""","""",""475.00"",""1"",""475.00"",""475.00"",""0.00"""
"	3406321478610739241,""2023-06-21"",""Tmall flagship storq"",""]  颜色分类：PE6mm"","""","""","""",""42.41"",""2"",""84.82"",""104.83"",""20.00"""
"	3401121458066739241,""2023-06-18"",""绿梦高尔夫旗舰店"",""]  颜色分类：TA20PLDCU-01-双层"","""","""","""",""281.00"",""1"",""281.00"",""247.12"",""0.00"""
"	3401121458067739241,""2023-06-18"",""International Trade"",""]  颜色分类：大肚杯550ml 6个装"","""","""","""",""87.50"",""1"",""87.50"",""82.89"",""8.00"""
"	3401121458068739241,""2023-06-18"",""积悦旗舰店"",""]"","""","""","""",""18.40"",""5"",""92.00"",""102.00"",""10.00"""
"	3401121458069739241,""2023-06-18"",""佩佩贸易商城"",""]"","""","""","""",""72.20"",""1"",""72.20"",""78.20"",""6.00"""
"	3401121458070739241,""2023-06-18"",""兵兵高尔夫"",""]  颜色分类：C款黑色【荔枝纹】尺码：均码"","""","""","""",""88.00"",""1"",""88.00"",""75.31"",""0.00"""
"	3401121458071739241,""2023-06-18"",""梦霖运动"",""]  颜色分类：黑色尺码：XXL"","""","""","""",""118.00"",""1"",""118.00"",""100.99"",""0.00"""
"	3401121458072739241,""2023-06-18"",""序偶小店3的小店"",""]  颜色：Orange尺码：3XL[3XL]"","""","""","""",""99.30"",""1"",""99.30"",""109.30"",""10.00"""
"	3401121458073739241,""2023-06-18"",""嘉仕高尔夫"",""]  颜色分类：全长83mm段上45mm[4支装]"","""","""","""",""68.00"",""1"",""68.00"",""58.20"",""0.00"""
"	3401121458074739241,""2023-06-18"",""顺泽高尔夫商城"",""]  颜色分类：老虎"","""","""","""",""198.00"",""1"",""198.00"",""169.46"",""0.00"""
"	3401121458075739241,""2023-06-18"",""金林店铺"",""]  颜色分类：黑色尺码：XXXL"","""","""","""",""135.00"",""1"",""135.00"",""198.00"",""0.00"""
"	3401121458075739241,""2023-06-18"",""金林店铺"",""]  颜色分类：白色尺码：XXXL"","""","""","""",""138.00"",""1"",""138.00"","""","""""
"	3401121458078739241,""2023-06-18"",""山阳运动"",""]  颜色分类：黑色"","""","""","""",""24.00"",""1"",""24.00"",""24.00"",""0.00"""
"	3401121458079739241,""2023-06-18"",""星期六高尔夫"",""]  颜色分类：黑色尺码：XXXL"","""","""","""",""118.00"",""1"",""118.00"",""206.00"",""0.00"""
"	3401121458079739241,""2023-06-18"",""星期六高尔夫"",""]  颜色分类：黄色尺码：XXXL"","""","""","""",""118.00"",""1"",""118.00"","""","""""
"	3401121458082739241,""2023-06-18"",""誉陆数码专营店"",""]  长度：2m颜色分类：镀金公对母（直联）YL-9DM/F-L"","""","""","""",""7.92"",""5"",""39.60"",""117.53"",""0.00"""
"	3401121458082739241,""2023-06-18"",""誉陆数码专营店"",""]  长度：1.5m颜色分类：镀金母对母（直联）YL-9DF/F-L"","""","""","""",""6.93"",""5"",""34.65"","""","""""
"	3401121458082739241,""2023-06-18"",""誉陆数码专营店"",""]  长度：3M颜色分类：镀金母对母（直联）YL-9DF/F-L"","""","""","""",""9.90"",""2"",""19.80"","""","""""
"	3400693167561739241,""2023-06-18"",""Cheetos进口杂货店"",""]  口味：葵花籽Sunflower Seeds"","""","""","""",""10.90"",""1"",""10.90"",""10.90"",""0.00"""
"	3400693167562739241,""2023-06-18"",""火食派旗舰店"",""]  口味：什锦谷物7 Super Seeds"","""","""","""",""25.80"",""1"",""25.80"",""25.80"",""0.00"""
"	3400693167563739241,""2023-06-18"",""欧美嘉食品商行"",""]  口味：1kg"","""","""","""",""100.00"",""1"",""100.00"",""123.00"",""23.00"""
"	3400693167564739241,""2023-06-18"",""水大师旗舰店"",""]  口味：【5L*4桶*2箱】包送货上楼"","""","""","""",""69.80"",""1"",""69.80"",""69.80"",""0.00"""
"	3400693167565739241,""2023-06-18"",""自提驿站"",""]  颜色分类：字母款【魔术贴款】尺寸：宽90*高220cn"","""","""","""",""46.75"",""1"",""46.75"",""56.75"",""10.00"""
"	3400693167560739241,""2023-06-18"",""回吧想炯1"",""]  口味：三包组合装【口味备注】或随机"","""","""","""",""52.00"",""1"",""52.00"",""57.00"",""5.00"""
"	3367121295201739241,""2023-05-28"",""中国移动和包官方旗舰店"",""2023-05-28订单号: 3367121295201739241	中国移动和包官方旗舰店		   上海移动 手机 话费充值30元 快充直充 24小时 自动充值 快速到帐"","""","""",""3367121295201739241"",""30.00"",""1"",""30.00"",""30.00"","""""
"	3361382856133739241,""2023-05-25"",""中国移动和包官方旗舰店"",""2023-05-25订单号: 3361382856133739241	中国移动和包官方旗舰店		   上海移动 手机 话费充值100元 快充直充 24小时 自动充值快速到帐"","""","""",""3361382856133739241"",""100.00"",""1"",""100.00"",""100.00"","""""
"	3340869843621739241,""2023-05-10"",""GOLF旗舰店"",""]  颜色分类：黑色-牛津纺--加大号."","""","""","""",""199.00"",""1"",""199.00"",""199.00"",""0.00"""
"	3340869843624739241,""2023-05-10"",""nice shopping 520"",""]"","""","""","""",""4.41"",""10"",""44.10"",""50.10"",""6.00"""
"	3340869843625739241,""2023-05-10"",""德国凯伦诗CLORIS正品店"",""]  颜色分类：钛金黑"","""","""","""",""368.00"",""1"",""368.00"",""368.00"",""0.00"""
"	3340869843626739241,""2023-05-10"",""84k67h4r的小店"",""]  颜色分类：50m heating cable"","""","""","""",""142.80"",""1"",""142.80"",""146.80"",""4.00"""
"	3340869843627739241,""2023-05-10"",""民众网络线材插座智能中心"",""]  颜色分类：100套/袋"","""","""","""",""69.80"",""1"",""69.80"",""77.80"",""8.00"""
"	3340869843628739241,""2023-05-10"",""品中质五金专营店"",""]  颜色分类：台式电脑螺丝（共286颗）"","""","""","""",""24.50"",""1"",""24.50"",""24.50"",""0.00"""
"	3340869843629739241,""2023-05-10"",""建航机柜配件"",""]  颜色分类：1U挡板黑色尺寸：0x0x0cm"","""","""","""",""4.00"",""10"",""40.00"",""141.50"",""27.50"""
"	3340869843629739241,""2023-05-10"",""建航机柜配件"",""]  颜色分类：3U挡板黑色尺寸：0x0x0cm"","""","""","""",""13.00"",""2"",""26.00"","""","""""
"	3340869843629739241,""2023-05-10"",""建航机柜配件"",""]  颜色分类：2U挡板黑色尺寸：0x0x0cm"","""","""","""",""8.00"",""2"",""16.00"","""","""""
"	3340869843629739241,""2023-05-10"",""建航机柜配件"",""]  颜色分类：4U挡板黑色尺寸：0x0x0cm"","""","""","""",""16.00"",""2"",""32.00"","""","""""
"	3340869843634739241,""2023-05-10"",""LZY7 Flagship Store"",""]  颜色分类：TBC 602 long handle"","""","""","""",""606.30"",""1"",""606.30"",""1212.59"",""8.00"""
"	3340869843634739241,""2023-05-10"",""LZY7 Flagship Store"",""申请售后  投诉卖家"","""","""","""",""8.00"","""","""","""","""""
"	3340869843634739241,""2023-05-10"",""LZY7 Flagship Store"",""]  颜色分类：TBC 601 long handle"","""","""","""",""606.30"",""1"",""606.30"","""","""""
"	3340869843637739241,""2023-05-10"",""誉陆数码专营店"",""]  长度：1.5m颜色分类：镀金公对母（直联）YL-9DM/F-L"","""","""","""",""7.00"",""5"",""35.00"",""166.00"",""6.00"""
"	3340869843637739241,""2023-05-10"",""誉陆数码专营店"",""]  长度：3M颜色分类：镀金公对母（直联）YL-9DM/F-L"","""","""","""",""10.00"",""5"",""50.00"","""","""""
"	3340869843637739241,""2023-05-10"",""誉陆数码专营店"",""]  长度：5m颜色分类：镀金公对母（直联）YL-9DM/F-L"","""","""","""",""15.00"",""5"",""75.00"","""","""""
"	3340869843641739241,""2023-05-10"",""上海八达电子"",""]  颜色分类：白色DB头：DB9焊线母头"","""","""","""",""0.75"",""10"",""7.50"",""21.00"",""6.00"""
"	3340869843641739241,""2023-05-10"",""上海八达电子"",""]  颜色分类：白色DB头：DB9 焊线公头"","""","""","""",""0.75"",""10"",""7.50"","""","""""
"	3328190892130739241,""2023-05-01"",""莱甜旗舰店"",""]"","""","""","""",""23.23"",""1"",""23.23"",""29.23"",""6.00"""
"	3328190892131739241,""2023-05-01"",""俪潼旗舰店"",""]  颜色分类：TC2高配"","""","""","""",""368.00"",""1"",""368.00"",""374.00"",""6.00"""
"	3469603250699739241,""2023-08-09"",""啸啡明喻顺"",""]  颜色分类：002 Gold"","""","""","""",""25.00"",""1"",""25.00"",""35.00"",""10.00"""
"	3469603250700739241,""2023-08-09"",""Charlie进口食品2"",""]  口味：新鲜马苏300g"","""","""","""",""35.00"",""1"",""35.00"",""39.00"",""4.00"""
"	3469603250701739241,""2023-08-09"",""广禧食品旗舰店"",""]  颜色分类：安佳淡奶油250ml*3盒"","""","""","""",""56.80"",""1"",""56.80"",""50.25"",""0.00"""
"	3469603250702739241,""2023-08-09"",""沃茸食品专营店"",""]  颜色分类：牧恩黄油*3块"","""","""","""",""52.80"",""1"",""52.80"",""46.71"",""0.00"""
"	3469603250703739241,""2023-08-09"",""金严办公专营店"",""]  刀尖角度：60°以下刀柄长：40mm刃长：3cm颜色分类：升级款【炭笔专业】7挡可调-美术生专用削笔机-银黑71161"","""","""","""",""45.90"",""1"",""45.90"",""38.32"",""0.00"""
"	3469603250704739241,""2023-08-09"",""呓语aza"",""]  颜色分类：PADICO薄荷色剪刀"","""","""","""",""75.00"",""1"",""75.00"",""75.00"",""0.00"""
"	3466819083005739241,""2023-08-07"",""四季美 居家百货生活馆"",""]  颜色分类：4500ml【1个装】"","""","""","""",""19.90"",""1"",""19.90"",""19.90"",""0.00"""
"	3466819083006739241,""2023-08-07"",""向米粒家居专营店"",""]  颜色分类：黄色"","""","""","""",""85.80"",""1"",""85.80"",""85.80"",""0.00"""
"	3457678248437739241,""2023-08-01"",""靓谕旗舰店"",""]  颜色分类：长方形披萨盘（40*26cm）"","""","""","""",""24.80"",""2"",""49.60"",""49.60"",""0.00"""
"	3457678248438739241,""2023-08-01"",""宝宝童装店66"",""]  颜色分类：黑 200x100cm【赠 捆绑带】厚度：20mm(初学者)"","""","""","""",""91.90"",""1"",""91.90"",""91.90"",""0.00"""
"	3457678248439739241,""2023-08-01"",""润扬五金旗舰店"",""]  颜色分类：5*6mm 5米"","""","""","""",""17.00"",""1"",""17.00"",""17.00"",""0.00"""
"	3457678248440739241,""2023-08-01"",""cesmooy旗舰店"",""]  颜色分类：其他规格联系客服"","""","""","""",""10.00"",""1"",""10.00"",""130.00"",""0.00"""
"	3457678248440739241,""2023-08-01"",""cesmooy旗舰店"",""]  颜色分类：K型绿色多股屏蔽 2*7*0.2"","""","""","""",""8.00"",""10"",""80.00"","""","""""
"	3457678248444739241,""2023-08-01"",""张思琪89的小店"",""]"","""","""","""",""36.23"",""20"",""724.60"",""731.60"",""7.00"""
"	3458267065456739241,""2023-08-01"",""中国实验仪器销售中心"",""]  颜色分类：2XZ-4 【抽速4L/S】"","""","""","""",""2200.00"",""1"",""2200.00"",""1650.00"",""0.00"""
"	3454487643986739241,""2023-07-29"",""金林店铺"",""]  颜色分类：黑色尺码：XXL"","""","""","""",""148.00"",""1"",""148.00"",""133.00"",""0.00"""
"	3454487643987739241,""2023-07-29"",""广州市哈比百进口连锁店1号站HALAL"",""]"","""","""","""",""4.33"",""10"",""43.30"",""47.80"",""4.50"""
"	3454487643988739241,""2023-07-29"",""麦绘办公用品专营店"",""]  颜色分类：新款：正方形旅行本【15x15】"","""","""","""",""39.00"",""1"",""39.00"",""39.00"",""0.00"""
"	3454487643989739241,""2023-07-29"",""优佰惠旗舰店"",""]  食品口味：精品大罐装 原味烘焙 净重500g"","""","""","""",""50.90"",""1"",""50.90"",""50.90"",""0.00"""
"	3454487643990739241,""2023-07-29"",""goodfood"",""]  食品口味：Raw Original 500g"","""","""","""",""98.90"",""1"",""98.90"",""108.90"",""10.00"""
"	3454487643991739241,""2023-07-29"",""欧美嘉食品商行"",""]  口味：1kg"","""","""","""",""100.00"",""1"",""100.00"",""110.00"",""39.00"""
"	3454487643991739241,""2023-07-29"",""欧美嘉食品商行"",""申请售后  投诉卖家"","""","""","""",""39.00"","""","""","""","""""
"	3454487643991739241,""2023-07-29"",""欧美嘉食品商行"",""]  口味：ORANGE JUICE橙汁"","""","""","""",""19.80"",""3"",""59.40"","""","""""
"	3454487643994739241,""2023-07-29"",""圣邦食品专营店"",""]  食品口味：KS无调味坚果（原味）"","""","""","""",""135.00"",""1"",""135.00"",""135.00"",""0.00"""
"	3454487643995739241,""2023-07-29"",""兆通数码专营店"",""]  颜色分类：650M迷你双频免驱"","""","""","""",""69.00"",""1"",""69.00"",""69.00"",""0.00"""
"	3454487643996739241,""2023-07-29"",""小萌趣百货屋"",""]  包装规格：40包套餐类型：套餐一"",""40包套餐类型：套餐一"","""","""",""45.00"",""1"",""45.00"",""50.00"",""5.00"""
"	3454502798577739241,""2023-07-29"",""电极制造"",""]"","""","""","""",""24.26"",""5"",""121.30"",""121.30"",""0.00"""
"	3452954331946739241,""2023-07-28"",""中国移动和包官方旗舰店"",""2023-07-28订单号: 3452954331946739241	中国移动和包官方旗舰店		   上海移动 手机 话费充值30元 快充直充 24小时 自动充值 快速到帐"","""","""",""3452954331946739241"",""30.00"",""1"",""30.00"",""30.00"","""""
"	3450960398975739241,""2023-07-26"",""热点运动专营店"",""]  颜色分类：DR2695-002/男款鞋码：44"","""","""","""",""419.00"",""1"",""419.00"",""419.00"",""0.00"""
"	3450960398976739241,""2023-07-26"",""追梦电子"",""]  颜色分类：22-22底座"","""","""","""",""20.00"",""1"",""20.00"",""54.92"",""5.00"""
"	3450960398976739241,""2023-07-26"",""追梦电子"",""]  颜色分类：22-22插头"","""","""","""",""30.00"",""1"",""30.00"","""","""""
"	3450960398979739241,""2023-07-26"",""金林店铺"",""]  颜色分类：黑色尺码：XXXL"","""","""","""",""138.00"",""3"",""414.00"",""690.00"",""0.00"""
"	3450960398979739241,""2023-07-26"",""金林店铺"",""]  颜色分类：墨绿色尺码：XXXL"","""","""","""",""138.00"",""1"",""138.00"","""","""""
"	3450960398983739241,""2023-07-26"",""水大师旗舰店"",""]  口味：【5L*4桶*1箱】包送货上楼"","""","""","""",""36.90"",""4"",""147.60"",""147.60"",""0.00"""
"	3450960398984739241,""2023-07-26"",""机侠客旗舰店"",""]  颜色分类：默认"","""","""","""",""9.29"",""3"",""27.87"",""35.87"",""8.00"""
"	3450960398985739241,""2023-07-26"",""法凯曼旗舰店"",""]  颜色分类：30cm宽*5米长【送油刷】 限时特惠"","""","""","""",""11.60"",""1"",""11.60"",""11.58"",""0.00"""
"	3450960398986739241,""2023-07-26"",""特加特数码专营店"",""]  颜色分类：铜免焊大电流4MM香蕉插头 红色（1个）"","""","""","""",""2.99"",""20"",""59.80"",""119.60"",""0.00"""
"	3450349369261739241,""2023-07-26"",""bin228805journ的小店"",""]  颜色分类：20pcs 41mm"","""","""","""",""95.10"",""2"",""190.20"",""200.20"",""10.00"""
"	3448756764789739241,""2023-07-25"",""精品印象家居馆"",""]  颜色分类：2个(手动）[国内现货]"","""","""","""",""428.00"",""1"",""428.00"",""408.00"",""0.00"""
"	3448427472991739241,""2023-07-25"",""中国移动和包官方旗舰店"",""2023-07-25订单号: 3448427472991739241	中国移动和包官方旗舰店		   上海移动 手机 话费充值100元 快充直充 24小时 自动充值快速到帐"","""","""",""3448427472991739241"",""100.00"",""1"",""100.00"",""100.00"","""""
"	3438893881227739241,""2023-07-17"",""诚广鑫电子旗舰店"",""]"","""","""","""",""117.00"",""1"",""117.00"",""123.90"",""7.00"""
"	3438893881228739241,""2023-07-17"",""民众网络线材插座智能中心"",""]  颜色分类：100套/袋"","""","""","""",""72.00"",""1"",""72.00"",""80.00"",""8.00"""
"	3429681913800739241,""2023-07-10"",""翠芙旗舰店"",""]  颜色分类：大眼睛鸭鸭手提米白23*21"","""","""","""",""16.80"",""1"",""16.80"",""16.80"",""0.00"""
"	3429681913801739241,""2023-07-10"",""食里湘风食品旗舰店"",""]  套餐类型：官方标配颜色分类：红色"","""","""","""",""26.45"",""2"",""52.90"",""52.90"",""0.00"""
"	3429681913802739241,""2023-07-10"",""招天百货商店"",""]"","""","""","""",""70.50"",""2"",""141.00"",""159.00"",""18.00"""
"	3417143760884739241,""2023-07-01"",""每日特调食品专营店"",""]  口味：【荐】咖啡大师1L*6瓶 整箱"","""","""","""",""179.00"",""2"",""358.00"",""288.00"",""0.00"""
"	3417143760884739241,""2023-07-01"",""每日特调食品专营店"",""]"","""","""","""",""0.00"",""1"",""0.00"","""","""""
"	3417143760887739241,""2023-07-01"",""毅冬食品专营店"",""]  口味：Jacobs胶囊50粒+送5粒"","""","""","""",""130.00"",""2"",""260.00"",""260.00"",""0.00"""
"	3413653743897739241,""2023-06-28"",""中国移动和包官方旗舰店"",""2023-06-28订单号: 3413653743897739241	中国移动和包官方旗舰店		   上海移动 手机 话费充值30元 快充直充 24小时 自动充值 快速到帐"","""","""",""3413653743897739241"",""30.00"",""1"",""30.00"",""30.00"","""""
"	3412241460373739241,""2023-06-27"",""策颖旗舰店"",""]"","""","""","""",""48.48"",""1"",""48.48"",""56.48"",""8.00"""
"	3412241460374739241,""2023-06-27"",""锐牛家居专营店"",""]  颜色分类：飞豹钳工锤100克（实木柄）"","""","""","""",""7.50"",""2"",""15.00"",""20.00"",""5.00"""
"	3412241460375739241,""2023-06-27"",""江拓旗舰店"",""]  颜色分类：木柄钳工锤1500G"","""","""","""",""21.90"",""1"",""21.90"",""40.80"",""0.00"""
"	3412241460378739241,""2023-06-27"",""广州大昌五金机电"",""]  颜色分类：100g玻纤柄送一支3*75mm螺丝批[现货]"","""","""","""",""11.80"",""1"",""11.80"",""34.40"",""0.00"""
"	3412241460378739241,""2023-06-27"",""广州大昌五金机电"",""]  颜色分类：500g玻纤柄送一支3*75mm螺丝批[现货]"","""","""","""",""22.60"",""1"",""22.60"","""","""""
"	3411202573719739241,""2023-06-26"",""迅跃网店1的小店"",""]  颜色分类：1pc2"","""","""","""",""59.30"",""2"",""118.60"",""133.60"",""15.00"""
"	3411202573720739241,""2023-06-26"",""15 SSS HappyShopping"",""]"","""","""","""",""37.50"",""3"",""112.50"",""139.50"",""27.00"""
"	3411202573721739241,""2023-06-26"",""晶咏旗舰店"",""]  颜色分类：Hollowing out"","""","""","""",""44.75"",""1"",""44.75"",""50.75"",""6.00"""
"	3496083726030739241,""2023-08-28"",""胜牛旗舰店"",""]  颜色分类：Φ5白色（1米）"","""","""","""",""9.50"",""10"",""95.00"",""95.00"",""0.00"""
"	3496083726031739241,""2023-08-28"",""apobico旗舰店"",""]  颜色分类：TE0508 红色 (100个）"","""","""","""",""4.65"",""2"",""9.30"",""208.56"",""0.00"""
"	3496083726031739241,""2023-08-28"",""apobico旗舰店"",""]  颜色分类：TE0508 黑色 (100个）"","""","""","""",""4.65"",""2"",""9.30"","""","""""
"	3496083726031739241,""2023-08-28"",""apobico旗舰店"",""]  颜色分类：TE0508 蓝色 (100个）"","""","""","""",""4.65"",""2"",""9.30"","""","""""
"	3496083726031739241,""2023-08-28"",""apobico旗舰店"",""]  颜色分类：TE0508 黄色 (100个）"","""","""","""",""4.65"",""2"",""9.30"","""","""""
"	3496083726031739241,""2023-08-28"",""apobico旗舰店"",""]  颜色分类：TE7508 红色 (100个）"","""","""","""",""4.88"",""2"",""9.76"","""","""""
"	3496083726031739241,""2023-08-28"",""apobico旗舰店"",""]  颜色分类：TE7508 黑色 (100个）"","""","""","""",""4.88"",""2"",""9.76"","""","""""
"	3496083726031739241,""2023-08-28"",""apobico旗舰店"",""]  颜色分类：TE7508 蓝色 (100个）"","""","""","""",""4.88"",""2"",""9.76"","""","""""
"	3496083726031739241,""2023-08-28"",""apobico旗舰店"",""]  颜色分类：TE7508 黄色 (100个）"","""","""","""",""4.88"",""2"",""9.76"","""","""""
"	3496083726031739241,""2023-08-28"",""apobico旗舰店"",""]  颜色分类：TE1008 红色 (100个）"","""","""","""",""4.98"",""2"",""9.96"","""","""""
"	3496083726031739241,""2023-08-28"",""apobico旗舰店"",""]  颜色分类：TE1008 黑色 (100个）"","""","""","""",""4.98"",""2"",""9.96"","""","""""
"	3496083726031739241,""2023-08-28"",""apobico旗舰店"",""]  颜色分类：TE1008 蓝色 (100个）"","""","""","""",""4.98"",""2"",""9.96"","""","""""
"	3496083726031739241,""2023-08-28"",""apobico旗舰店"",""]  颜色分类：TE1008 黄色 (100个）"","""","""","""",""4.98"",""2"",""9.96"","""","""""
"	3496083726031739241,""2023-08-28"",""apobico旗舰店"",""]  颜色分类：TE1508 红色 (100个）"","""","""","""",""5.28"",""2"",""10.56"","""","""""
"	3496083726031739241,""2023-08-28"",""apobico旗舰店"",""]  颜色分类：TE1508 黑色 (100个）"","""","""","""",""5.28"",""2"",""10.56"","""","""""
"	3496083726031739241,""2023-08-28"",""apobico旗舰店"",""]  颜色分类：TE1508 蓝色 (100个）"","""","""","""",""5.28"",""2"",""10.56"","""","""""
"	3496083726031739241,""2023-08-28"",""apobico旗舰店"",""]  颜色分类：TE1508 黄色 (100个）"","""","""","""",""5.28"",""2"",""10.56"","""","""""
"	3496083726031739241,""2023-08-28"",""apobico旗舰店"",""]  颜色分类：TE2508 红色 (100个）"","""","""","""",""6.28"",""2"",""12.56"","""","""""
"	3496083726052739241,""2023-08-28"",""海源双佳旗舰店"",""]  颜色分类：10米宽度30mm"","""","""","""",""56.00"",""1"",""56.00"",""129.60"",""0.00"""
"	3496083726052739241,""2023-08-28"",""海源双佳旗舰店"",""]  颜色分类：宽度50mm每米15元"","""","""","""",""15.00"",""3"",""45.00"","""","""""
"	3496083726052739241,""2023-08-28"",""海源双佳旗舰店"",""]  颜色分类：3米宽度30mm"","""","""","""",""16.80"",""1"",""16.80"","""","""""
"	3496083726057739241,""2023-08-28"",""云晶科技旗舰店"",""]  颜色分类：5CM×10米/1500W+温控器"","""","""","""",""300.00"",""1"",""300.00"",""429.00"",""9.00"""
"	3496083726060739241,""2023-08-28"",""向望数码专营店"",""]  颜色分类：草绿（1盒30张共900个贴）"","""","""","""",""32.00"",""1"",""32.00"",""160.00"",""0.00"""
"	3496083726060739241,""2023-08-28"",""向望数码专营店"",""]  颜色分类：黄色（1盒30张共900个贴）"","""","""","""",""32.00"",""1"",""32.00"","""","""""
"	3496083726060739241,""2023-08-28"",""向望数码专营店"",""]  颜色分类：蓝色（1盒30张共900个贴）"","""","""","""",""32.00"",""1"",""32.00"","""","""""
"	3496083726060739241,""2023-08-28"",""向望数码专营店"",""]  颜色分类：红色（1盒30张共900个贴）"","""","""","""",""32.00"",""1"",""32.00"","""","""""
"	3496083726060739241,""2023-08-28"",""向望数码专营店"",""]  颜色分类：白色（1盒30张共900个贴）"","""","""","""",""32.00"",""1"",""32.00"","""","""""
"	3496083726066739241,""2023-08-28"",""力武旗舰店"",""]  颜色分类：A4 黄色10张【270贴】 58x25mm"","""","""","""",""26.00"",""1"",""26.00"",""176.70"",""0.00"""
"	3496083726066739241,""2023-08-28"",""力武旗舰店"",""]  颜色分类：A4 白色10张【270贴】 58x25mm"","""","""","""",""26.00"",""1"",""26.00"","""","""""
"	3496083726066739241,""2023-08-28"",""力武旗舰店"",""]  颜色分类：A4 红色10张【270贴】 58x25mm"","""","""","""",""26.00"",""1"",""26.00"","""","""""
"	3496083726066739241,""2023-08-28"",""力武旗舰店"",""]  颜色分类：A4 绿色10张【270贴】 58x25mm"","""","""","""",""26.00"",""1"",""26.00"","""","""""
"	3496083726066739241,""2023-08-28"",""力武旗舰店"",""]  颜色分类：卷式2#【500贴】25.4*61.9mm"","""","""","""",""42.00"",""1"",""42.00"","""","""""
"	3496083726066739241,""2023-08-28"",""力武旗舰店"",""]  颜色分类：卷式1#【500贴】25*58mm"","""","""","""",""40.00"",""1"",""40.00"","""","""""
"	3496083726066739241,""2023-08-28"",""力武旗舰店"",""]"","""","""","""",""0.00"",""1"",""0.00"","""","""""
"	3496083726074739241,""2023-08-28"",""三色米粤歆忆专卖店"",""]  颜色分类：黄色开口式（2000个/包）"","""","""","""",""38.00"",""1"",""38.00"",""134.00"",""0.00"""
"	3496083726074739241,""2023-08-28"",""三色米粤歆忆专卖店"",""]  颜色分类：双排（0.8U镀金环保直针）整包（100条）"","""","""","""",""48.00"",""1"",""48.00"","""","""""
"	3496083726074739241,""2023-08-28"",""三色米粤歆忆专卖店"",""]  颜色分类：单排（0.8U镀金环保直针）整包（200条）"","""","""","""",""48.00"",""1"",""48.00"","""","""""
"	3496083726078739241,""2023-08-28"",""臻佑电气旗舰店"",""]  颜色分类：圆直径6mm（100米/盘）"","""","""","""",""42.00"",""1"",""42.00"",""196.00"",""0.00"""
